_cid,buques,co2_t,ets_eur,fueleu_eur,ahorro_t,factura_eur,nombre,cuota_pct,cuota_acumulada_pct
6447281,1,21706.87696,1032447.8768630909,205482.09973689195,610.0011721353447,1237929.976599983,FRONT VEFSNA INC.,0.014194530745594377,88.24368105780735
6423974,1,22026.41967,1045902.1129056993,191105.06763673696,1154.3636720240752,1237007.1805424362,LATTE MARITIMA S.A.,0.014183949648716235,88.25786500745606
5114158,6,15686.02826,1093411.760738835,143384.38498220564,9.60352186881627,1236796.1457210407,OSM Offshore AS,0.014181529850894619,88.27204653730696
5791770,1,22134.82152,1017196.9057201315,218032.28947895774,0.0,1235229.1951990891,Buloh Park Shipping Co Pvt Ltd,0.014163562657449835,88.2862100999644
6259899,3,22565.18102,1028165.6810740993,205791.34066219698,763.9410858641693,1233957.0217362964,Navios International Management Inc.,0.014148975479117717,88.30035907544352
0297565,4,22163.09131,1019402.812643042,213899.7146473716,273.291662289075,1233302.5272904136,"TOSHIN KISEN CO., LTD.",0.014141470820768285,88.3145005462643
1981635,6,21568.31149,1031233.3194631098,200925.5659315572,114.16361881159028,1232158.885394667,"SHANGHAI CP INT'L SHIP MANAGEMENT & BROKER CO.,LTD.",0.014128357429576554,88.32862890369387
5651678,1,13519.48698,1061703.215316873,170384.85911661317,409.8833784050454,1232088.0744334862,MS 'Wes Heinrich' Schiffahrts GmbH & Co. KG,0.014127545486748926,88.34275644918061
6227951,3,16313.88633,1084866.3640756644,144770.01981003684,1028.6830358018592,1229636.3838857012,Scenic Cruise Services d.o.o.,0.014099433559970322,88.35685588274059
4093096,1,13573.09337,1068017.1007037386,160327.49916329762,389.48039662704645,1228344.5998670363,"TESCH Bereederungs-UG (haftungsbeschrankt) & Co. KG MS ""ALEXANDER B""",0.014084621520261931,88.37094050426086
4110166,1,15161.83138,1035624.7162604181,192034.77868339996,0.0,1227659.494943818,"MS ""MIRA"" GmbH & Co. KG",0.01407676587165466,88.38501727013251
5855140,2,22296.67614,1007258.2198645114,220346.02269038686,1462.8943305784887,1227604.2425548984,INVENTOR CHEMICAL TANKERS AS,0.014076132328766035,88.39909340246128
0098666,1,21422.85818,1017813.2893890161,209520.2187168435,0.0,1227333.5081058596,Sea 331 Leasing Co Ltd,0.01407302799448751,88.41316643045576
5453074,2,14695.27808,1082883.5596865686,142001.50567834376,166.51802261027825,1224885.0653649124,O.H. Meling Tankers KS,0.014044953308178794,88.42721138376393
5089202,5,17617.21656,1052744.2793345177,171872.08588659565,923.5433347408416,1224616.3652211134,Anglo-Eastern (Antwerp) NV,0.014041872299943598,88.44125325606387
6165028,3,20242.76664,1034830.8997491407,189636.7493125169,2029.6651817599482,1224467.6490616577,SEAWIN SHIPPING COMPANY LIMITED,0.01404016706932663,88.4552934231332
4202731,1,22534.13458,1012373.3816195554,211779.92832528174,614.293011681547,1224153.3099448371,STI Gladiator Shipping Company limited,0.01403656274893485,88.46932998588214
1947090,1,12522.36208,1033192.9721272413,185988.18762420554,0.0,1219181.159751447,"MS ""Neuenfelde"" Schiffahrts GmbH & Co. KG",0.013979550365257356,88.4833095362474
0072854,1,13746.2625,1027790.7424054062,191348.8894685374,0.0,1219139.6318739436,MPCC Nordland AS,0.013979074192335494,88.49728861043974
6121705,6,23244.13234,1021609.1783187588,196696.4980091445,274.6513972858084,1218305.6763279033,Velos Tankers Ltd,0.013969511771308061,88.51125812221105
6261563,1,14651.89447,998489.2058449322,216941.93326668462,611.118990498507,1215431.1391116169,"MS ""ELBSURFER"" GmbH & Co, KG",0.013936551339242268,88.52519467355029
4163879,1,18468.21396,1023100.6312668194,191164.7555481317,180.73109620362456,1214265.3868149512,DSS C LLC,0.013923184422591443,88.53911785797288
6385740,1,20563.00278,1033538.4605648462,179418.13965663535,0.0,1212956.6002214816,EAST JOURNEY SHIPPING INC.,0.013908177425514395,88.5530260353984
5831728,1,20589.80308,1013289.92130289,198849.93962422185,324.2866347057381,1212139.860927112,STI Alexis Shipping Company Limited,0.013898812411948035,88.56692484781036
5292421,1,12604.70319,1070822.7700017234,140420.76539800767,725.8803249988985,1211243.535399731,"MS ""Frederik"" Jens u. Waller GmbH & Co. KG",0.013888534835270059,88.58081338264563
4100981,1,13875.24772,997078.3617117568,212396.552590415,3165.767021313972,1209474.9143021717,Partenreederei Hans-Jurgen Hartmann MS „Sandnes“,0.013868255217665545,88.59468163786329
5877268,1,21107.0373,1003477.1537476697,205721.12788888827,478.2862144189312,1209198.281636558,SIMEI PARK SHIPPING CO.PTE.LTD,0.013865083252407807,88.6085467211157
5257651,1,20804.22654,1001744.9388313737,207422.1352765479,0.0,1209167.0741079217,"CONTI 22. Container Schiffahrts-GmbH & Co. KG MS ""CONTI COURAGE""",0.013864725416154468,88.62241144653186
1713624,5,21486.38899,1023567.3774161277,181238.18492046182,3067.499814329839,1204805.5623365894,NAVINA MARITIME S.A.,0.01381471482257834,88.63622616135443
6433967,7,21455.88739,999975.9370372556,203821.48027216678,716.6303656337764,1203797.4173094225,cetus ship management (shanghai)  ltd,0.01380315508506924,88.6500293164395
5910298,1,17535.19039,985611.2049547663,215127.50785296145,0.0,1200738.7128077277,"MS ""Mirror"" Schiffahrtsgesellschaft mbH & Co. KG",0.01376808292758725,88.66379739936708
6314075,1,14113.78846,1001445.6094215176,198163.32729641112,9.164350264787553,1199608.9367179286,"MS ""Faith"" Schiffahrtsgesellschaft mbH & Co. KG",0.013755128526493953,88.67755252789358
1132891,6,21385.0926,997434.0599479312,202086.3268305814,1005.2233106587609,1199520.3867785125,COMMON PROGRESS COMPANIA NAVIERA S.A.,0.013754113182442736,88.69130664107603
1286515,5,21651.017679999997,1000521.4467957163,198960.3948337909,715.343352479618,1199481.8416295073,"IMECS CO.,LTD.",0.013753671210511374,88.70506031228653
5466398,1,21756.41878,996155.8624896498,203135.19862392006,1635.3424777737407,1199291.06111357,Host Wealth Limited,0.013751483655520121,88.71881179594206
6193428,9,24877.146240000002,997536.3694696447,200811.61202314086,103.37682754125308,1198347.9814927855,Swire Bulk Holdings Pte Ltd,0.013740669980331858,88.7325524659224
5238321,1,22056.78932,991105.0399661647,206846.58348721228,244.94848989083957,1197951.623453377,Costachille Maritime Corp.,0.013736125202773357,88.74628859112516
4163882,1,17878.73258,1013064.2939295556,184126.5534765167,0.0,1197190.8474060723,DSS D LLC,0.013727401883039524,88.76001599300821
5433068,4,21990.269399999997,990856.6949839474,204944.5818549761,704.6132892604871,1195801.2768389236,V.Ships Ship Management (India) Pvt Ltd,0.013711468589144548,88.77372746159736
6142927,4,21377.93666,990106.5245544905,204772.38435714215,159.58109227745737,1194878.9089116326,Hydroussa Navigation Ltd.,0.013700892401355122,88.78742835399872
6063543,3,15937.12218,1055718.0501029952,138439.07709294657,3617.4193013051217,1194157.1271959417,N8 Ship Management Pte Ltd,0.013692616204034884,88.80112097020276
6133362,2,17807.278980000003,1029725.7583447478,163301.23315371448,1627.7313614187199,1193026.9914984624,WA TANKERS AS,0.013679657679556282,88.81480062788232
6125623,3,30169.82951,1088826.461023841,103259.86578294066,0.0,1192086.3268067818,Pascogas Deniz Isletmeleri Anonim Sirketi,0.013668871694775441,88.8284694995771
6185578,2,16683.28662,1051169.5839906463,137842.2303020983,2174.2376701510284,1189011.8142927445,Coral Yachts - Sole Proprietorship LLC,0.013633618277188704,88.84210311785428
6491080,1,21841.11733,978578.38595685,209340.44653838908,427.489834323525,1187918.832495239,VLKR Ship Management L.L.C,0.013621085772101723,88.85572420362638
6077304,1,12339.34898,1048279.8100114834,137464.30931411666,2813.209267845775,1185744.1193256,C-BED I APS,0.013596149763173276,88.86932035338955
6240987,1,12838.31647,982440.5969497262,203274.13038581904,0.0,1185714.7273355452,MS “Dagmar” Schifffahrtsgesellschaft mbH & Co. KG,0.013595812744509545,88.88291616613407
1871210,1,13292.14526,1016559.535809437,168422.03022431696,2848.3373567013837,1184981.566033754,HULL 2227 SHIPPING LTD.,0.013587406064942468,88.89650357219901
6202051,1,12216.82768,998891.2975825126,185771.89823420325,0.0,1184663.195816716,"Reederei Rambow GmbH & Co. KG MS ""SKALAR""",0.013583755522569593,88.91008732772158
5848196,1,14753.44751,1001273.8243358976,181784.87152289937,114.2327287395279,1183058.695858797,MS EH Meridian Schiffahrts GmbH & Co. KG,0.013565357774381497,88.92365268549597
6434404,1,22173.08528,985012.7466270215,197788.63130756057,1284.6956276570272,1182801.377934582,GY HOLIDAY LLC,0.013562407278589565,88.93721509277455
5827337,2,21206.721559999998,972847.6008732207,209680.85033683132,572.710052916408,1182528.451210052,IS CONTAINER PTE. LTD.,0.013559277806926494,88.95077437058147
5088093,12,23068.849150000002,994588.7331689155,185733.73538743038,953.2694547314277,1180322.468556346,MANTA DENIZCILIK NAKLIYAT VE TIC.LTD. STI.,0.013533983251342436,88.96430835383282
1448237,7,61602.843460000004,976711.1983190231,198142.82671350538,1285.659962474538,1174854.0250325284,S&C-Shipmanagement & Crewing Ltd.,0.013471280197699156,88.97777963403053
5536504,6,20301.96608,987444.6215897023,187087.007642683,1289.7667623108914,1174531.6292323852,Petrochem General Management S.A.,0.013467583496606294,88.99124721752713
5787980,6,21178.33326,962378.0564645096,211632.66586854032,716.7929471796982,1174010.7223330499,Dorian LPG Management Corp.,0.013461610598996598,89.00470882812613
5810421,6,18907.24232,1009444.6850133939,162604.13281533687,131.8243238589233,1172048.8178287307,Adakent Gemi Isletmeciligi ve Tic. Ltd. Sti.,0.013439114727394097,89.01814794285352
5013742,10,25074.94034,1030826.3445567678,136135.8649173238,90.32037368875483,1166962.2094740917,Platin Shipping  And Trading Co. Ltd,0.013380789927085903,89.0315287327806
0601831,5,21570.2311,964874.9375494034,200862.74618510212,220.15810672321447,1165737.6837345054,"Sugahara Kisen Co.,Ltd",0.013366749093930649,89.04489548187453
6476061,1,22080.05241,1165275.7251339532,0.0,0.0,1165275.7251339532,PALERMO ENTERPRISES CORP.,0.01336145211778282,89.05825693399231
5271231,2,13423.22301,1009799.3068795579,154969.6769412842,0.0,1164768.983820842,D&S Shipmanagement SA,0.013355641647655282,89.07161257563996
5710047,2,12795.055980000001,1010067.2958268549,151542.28365583188,998.4351899804591,1161609.5794826867,DSM GEMI ISLETMECILIGI A.S.,0.013319414831225097,89.08493199047119
5510428,2,13622.602340000001,1016220.4886010512,144590.1528335994,0.0,1160810.6414346506,Torlak Gemi Isletmecilik San,0.013310253932869748,89.09824224440406
5969727,2,12156.54286,1025389.0414837969,134461.52344648395,2482.458944607002,1159850.564930281,Bibby Marine Management Limited,0.013299245365570304,89.11154148976964
6111690,1,11843.89921,962344.8843888936,194410.7512212093,128.88763571402214,1156755.635610103,MS Elbsun GmbH & Co. KG,0.013263757841864508,89.1248052476115
5674061,6,18930.28746,986560.101153172,169423.20146568434,0.0,1155983.3026188563,Dede Denizcilik Tasimacilik Ticaret Ltd.Sti.,0.013254902006237846,89.13806014961774
4007781,8,26220.91087,981455.7047973186,174321.29808014928,1101.5888272169934,1155777.0028774678,Boomsma Shipping BV,0.01325253650247164,89.15131268612022
6090225,4,20208.92684,987582.3935528949,167721.6901512348,208.75309714050763,1155304.0837041298,DEVAL MARINE GEMI ISLETMECILIGI A.S.,0.013247113848627708,89.16455979996884
5815091,3,13713.37646,1020747.9718697595,133853.3991705254,1838.7279904598079,1154601.3710402849,PAN MARINE INTERNATIONAL INC.FREE ZONE,0.013239056303612391,89.17779885627246
5391723,1,16564.74157,1019576.5372335827,133699.93388805146,0.0,1153276.4711216341,HT Shipmanagement SIA,0.013223864545608617,89.19102272081807
4210571,1,17093.10792,995199.0952824448,157580.42209218236,1455.8149741634381,1152779.5173746273,FRONT SIRIUS INC,0.013218166303079261,89.20424088712114
6435597,6,23603.18888,1027003.1224551845,124371.26870511673,156.14459979050383,1151374.3911603012,BW LPG Fleet Management AS,0.013202054642785298,89.21744294176393
5909919,5,43141.66491,962211.4527369754,189118.20696187584,151.06042519850297,1151329.6596988512,LIBERTY BLUE SHIPMANAGEMENT GmbH & Co. KG,0.013201541736468423,89.2306444835004
0405336,8,20683.61105,959948.7326771577,189168.4840175261,110.04734581534258,1149117.2166946838,"TAIWAN NAVIGATION CO., LTD.",0.013176173104284733,89.24382065660468
5631692,1,12427.71354,952177.0948331171,194951.8767519089,0.0,1147128.971585026,MS 'Wes Gesa' Schiffahrts GmbH & Co. KG,0.013153375202244808,89.25697403180693
6120239,1,20532.47523,947681.406532063,197320.99152998262,43.55879113984962,1145002.3980620457,Libra Schiffahrtsgesellschaft mbH & Co. KG,0.013128991179056665,89.27010302298599
6141257,1,11980.63484,966999.7063926172,172747.52370678855,427.71797378927715,1139747.2300994056,"MS ""SPICA J"" Shipping UG (haftungsbeschrankt) & Co. KG",0.013068733616327766,89.28317175660231
6465106,5,23590.7098,1007342.253184142,132097.36364046513,2363.620763275224,1139439.6168246071,Saroza Inc,0.01306520641675314,89.29623696301907
0502282,4,20325.80791,973283.076222433,165796.85972718243,0.0,1139079.9359496154,Dabinovic Monaco S.A.M.,0.013061082192172445,89.30929804521124
5652941,6,21162.73779,953501.5812991094,184938.06274774627,1872.4759826254758,1138439.6440468556,GS MARITIME CO LTD,0.01305374038506568,89.3223517855963
4103796,1,23492.85134,1006596.858031583,131816.78244527933,2151.5155052511423,1138413.6404768624,NEPTANA Schiffsbetriebsgesellschaft mbH & Co. TS „ALEXANDRA“ KG,0.013053442219191407,89.33540522781549
3018836,14,42190.05208,981483.3387071101,156141.1634483541,1337.368253940293,1137624.5021554641,MARIN SHIP MANAGEMENT B.V.,0.013044393687871097,89.34844962150336
0068826,1,26541.75135,1136443.0823655557,0.0,0.0,1136443.0823655557,Sinostar Shipmanagement Pte Ltd,0.013030847122355842,89.36148046862571
4000457,3,24881.65932,1000577.3237370814,134145.42036464892,2990.233688136823,1134722.7441017302,SSC SHIP MANAGEMENT PTE LTD,0.013011121132323868,89.37449158975804
1638623,4,20068.27184,930228.3853879361,197284.04282913308,548.266904018314,1127512.4282170692,Korea Shipmanagers Co Ltd,0.012928445171288197,89.38742003492932
5760110,5,19537.81508,946155.8792945341,179931.76038169532,2011.9976674461464,1126087.6396762293,SEASTAR SHIPMANAGEMENT LTD,0.012912108055997988,89.40033214298532
6306601,1,12726.61356,932200.9740316666,191875.30998184468,0.0,1124076.2840135114,Tailwind Panda 002 GmbH & Co. KG,0.012889045160410638,89.41322118814573
1669581,4,14486.02326,973035.566340232,150716.8787923777,362.9795138855191,1123752.4451326097,Ugland Marine Services AS,0.01288533191245763,89.42610652005818
5789867,1,17760.2007,927950.7431187761,195334.51847536952,766.3314538545765,1123285.2615941456,Front Ull INC,0.012879975025375228,89.43898649508355
5811858,5,16529.16943,962856.6367371392,160111.48076041607,286.74754027719104,1122968.1174975552,Atlantas Ship Management Ltd,0.012876338542120981,89.45186283362568
1909263,3,20810.69354,942117.2336713903,180693.1455583961,0.0,1122810.3792297863,PT. Pelayaran Andalas Bahtera Baruna,0.01287452986090805,89.46473736348659
5433099,2,19592.12117,933932.3411048129,188728.9178217044,648.2900183907523,1122661.2589265173,"Dalian HongFeng International Ship Management Co.,Ltd.",0.012872819996239163,89.47761018348282
5706433,1,13170.99126,935065.8479279474,187082.65950896894,254.63755778499842,1122148.5074369162,m.s. Ensemble Bewaarder B.V.,0.012866940611361528,89.49047712409418
6512651,1,14542.02513,932777.9678253239,186176.2629696111,477.57886376945373,1118954.230794935,Annemieke Heavy Lift C.V.,0.012830313937105634,89.50330743803129
5667599,6,18224.98939,984994.859515282,130771.01139552084,719.6445027708328,1115765.8709108029,VENTO DENIZ ISL. VE TIC. LTD. STI.,0.012793755106429576,89.51610119313771
5445539,1,11660.92808,948319.8587595638,167069.2402313538,0.0,1115389.0989909177,MS „Hanna“ UG (haftungsbeschrankt) & Co. KG,0.012789434910051767,89.52889062804776
5624245,7,18570.3719,939076.8222614413,176076.39700154387,291.5816455146911,1115153.219262985,Diligent Holdings SA,0.012786730231989445,89.54167735827976
6019161,1,18714.44174,924803.0209319814,189577.0204957665,0.0,1114380.0414277478,STI Sanctity Shipping Company Limited,0.012777864709091105,89.55445522298885
0214508,7,18475.20338,984307.4048421748,129075.97228739862,1148.3889011589117,1113383.3771295734,H. Folmer & Co.,0.012766436613568024,89.56722165960242
1655547,6,11576.76982,983495.4896831416,128966.06979541568,0.0,1112461.5594785572,Torghatten Sør AS,0.012755866735435564,89.57997752633786
5804330,1,19278.02156,924398.1503417534,187890.3687488901,581.2091303152772,1112288.5190906434,Front Idun INC,0.012753882594851764,89.5927314089327
5322090,6,17469.124490000002,953508.013183364,158481.70396273077,0.0,1111989.7171460947,Unimarin Denizcilik Sanayi ve Tic.Ltd.Sti,0.012750456429019357,89.60548186536172
1581022,4,19781.23505,922631.5366108555,188797.00443335925,978.2426532944767,1111428.5410442147,FIRST STEAMSHIP S.A.,0.012744021790887638,89.61822588715262
4104437,6,19962.05942,937888.0476187237,171433.59219978287,298.5521233060058,1109321.6398185065,Pasifik Gemi Isletmeciligi,0.012719863337023888,89.63094575048964
6077922,2,22084.34501,985829.8830726256,121963.18822378421,215.09820204319888,1107793.0712964097,Oslo Wave AS,0.012702336244786212,89.64364808673443
4216381,1,20201.3359,923552.8209875675,183466.24260014037,789.0626213910609,1107019.063587708,FRONT CASTOR INC.,0.012693461206273396,89.6563415479407
